"EG04_006 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG04_006.tcf]","Time (h)","H ds1.1 [EG04_006]","H ds1.2 [EG04_006]","H ds2.2 [EG04_006]","H ds3.2 [EG04_006]","H ds4.2 [EG04_006]","H ds5.2 [EG04_006]","H ds_weir.2 [EG04_006]","H FC01.01.1 [EG04_006]","H FC01.02.1 [EG04_006]","H FC01.03.1 [EG04_006]","H FC01.04.1 [EG04_006]","H FC01.05.1 [EG04_006]","H FC01.06.1 [EG04_006]","H FC01.07.1 [EG04_006]","H FC01.08.1 [EG04_006]","H FC01.09.1 [EG04_006]","H FC01.12.1 [EG04_006]","H FC01.12.2 [EG04_006]","H FC01.13.1 [EG04_006]","H FC01.14.1 [EG04_006]","H FC01.15.1 [EG04_006]","H FC01.16.1 [EG04_006]","H FC01.17.1 [EG04_006]","H FC01.18.1 [EG04_006]","H FC01.19.1 [EG04_006]","H FC01.1_R.1 [EG04_006]","H FC01.1_R.2 [EG04_006]","H FC01.20.1 [EG04_006]","H FC01.21.1 [EG04_006]","H FC01.22.1 [EG04_006]","H FC01.23.1 [EG04_006]","H FC01.24.1 [EG04_006]","H FC01.25.1 [EG04_006]","H FC01.26.1 [EG04_006]","H FC01.27.1 [EG04_006]","H FC01.28A.1 [EG04_006]","H FC01.28B.1 [EG04_006]","H FC01.29.1 [EG04_006]","H FC01.30.1 [EG04_006]","H FC01.31.1 [EG04_006]","H FC01.32.1 [EG04_006]","H FC01.33.1 [EG04_006]","H FC01.36.1 [EG04_006]","H FC01.37.1 [EG04_006]","H FC01.38.1 [EG04_006]","H FC01.39.1 [EG04_006]","H FC01.40.1 [EG04_006]","H FC02.01.1 [EG04_006]","H FC02.02.1 [EG04_006]","H FC02.03.1 [EG04_006]","H FC02.04.1 [EG04_006]","H FC02.05.1 [EG04_006]","H FC02.06.1 [EG04_006]"
     115,          1.900000,     38.8472,     38.7497,     38.2714,     37.2448,     35.7723,     34.1917,     33.2027,     38.9861,     39.0216,     39.0852,     39.4739,     39.8019,     39.9785,     40.0086,     40.0989,     40.3842,     40.6612,     40.5702,     41.0171,     41.3233,     41.5859,     41.7884,     41.8785,     41.8924,     41.9020,     46.4566,     45.8805,     42.0101,     42.0329,     42.0558,     42.1244,     42.2301,     42.6120,     43.0783,     43.4500,     44.1837,     44.5749,     45.0109,     45.2096,     45.3992,     45.5112,     45.5877,     47.0483,     47.3553,     47.5946,     48.2053,     49.8790,     42.1256,     42.1290,     42.1335,     43.0866,     43.0869,     44.0618
     116,          1.916667,     38.8254,     38.7252,     38.2479,     37.2324,     35.7613,     34.1824,     33.1949,     38.9662,     39.0014,     39.0640,     39.4465,     39.7669,     39.9320,     39.9585,     40.0377,     40.2931,     40.4367,     40.3414,     40.9026,     41.2375,     41.5200,     41.7379,     41.8325,     41.8472,     41.8570,     46.4275,     45.8612,     41.9688,     41.9921,     42.0156,     42.0870,     42.1965,     42.5881,     43.0584,     43.4307,     44.1640,     44.5564,     44.9955,     45.1897,     45.3758,     45.4864,     45.5688,     47.0227,     47.3307,     47.5707,     48.1848,     49.8662,     42.0882,     42.0919,     42.0969,     43.0838,     43.0841,     44.0593
     117,          1.933333,     38.7887,     38.6860,     38.2161,     37.2167,     35.7480,     34.1716,     33.1773,     38.9270,     38.9601,     39.0186,     39.3798,     39.6840,     39.8400,     39.8650,     39.9398,     40.1879,     40.3236,     40.2230,     40.8300,     41.1686,     41.4590,     41.6896,     41.7892,     41.8042,     41.8141,     46.4013,     45.8445,     41.9299,     41.9536,     41.9778,     42.0521,     42.1655,     42.5666,     43.0408,     43.4136,     44.1462,     44.5399,     44.9812,     45.1720,     45.3555,     45.4650,     45.5530,     47.0008,     47.3089,     47.5490,     48.1656,     49.8545,     42.0533,     42.0571,     42.0624,     43.0810,     43.0813,     44.0572
     118,          1.950000,     38.7295,     38.6192,     38.1631,     37.1929,     35.7307,     34.1587,     33.1573,     38.8733,     38.9058,     38.9623,     39.3104,     39.6025,     39.7510,     39.7745,     39.8457,     40.0912,     40.2354,     40.1209,     40.7788,     41.1155,     41.4073,     41.6447,     41.7487,     41.7638,     41.7739,     46.3784,     45.8301,     41.8935,     41.9177,     41.9424,     42.0196,     42.1367,     42.5471,     43.0249,     43.3980,     44.1299,     44.5247,     44.9680,     45.1559,     45.3373,     45.4459,     45.5397,     46.9810,     47.2893,     47.5296,     48.1485,     49.8438,     42.0209,     42.0248,     42.0306,     43.0783,     43.0786,     44.0551
     119,          1.966667,     38.6547,     38.5307,     38.0980,     37.1592,     35.7062,     34.1421,     33.1374,     38.8097,     38.8423,     38.8982,     39.2417,     39.5239,     39.6661,     39.6883,     39.7564,     40.0005,     40.1576,     40.0261,     40.7372,     41.0711,     41.3629,     41.6047,     41.7124,     41.7279,     41.7379,     46.3583,     45.8175,     41.8603,     41.8850,     41.9102,     41.9899,     42.1106,     42.5294,     43.0102,     43.3837,     44.1144,     44.5103,     44.9551,     45.1411,     45.3209,     45.4287,     45.5284,     46.9628,     47.2714,     47.5118,     48.1324,     49.8329,     41.9911,     41.9951,     42.0012,     43.0756,     43.0758,     44.0531
     120,          1.983333,     38.5704,     38.4269,     38.0170,     37.1191,     35.6734,     34.1199,     33.1174,     38.7404,     38.7729,     38.8282,     39.1744,     39.4490,     39.5860,     39.6072,     39.6730,     39.9178,     40.0905,     39.9403,     40.7031,     41.0330,     41.3239,     41.5685,     41.6793,     41.6948,     41.7049,     46.3400,     45.8063,     41.8302,     41.8551,     41.8807,     41.9629,     42.0869,     42.5132,     42.9965,     43.3699,     44.0992,     44.4959,     44.9422,     45.1270,     45.3055,     45.4128,     45.5185,     46.9459,     47.2546,     47.4951,     48.1167,     49.8218,     41.9642,     41.9681,     41.9746,     43.0730,     43.0732,     44.0511
     121,          2.000000,     38.4928,     38.3290,     37.9149,     37.0687,     35.6313,     34.0912,     33.0974,     38.6758,     38.7075,     38.7612,     39.1106,     39.3793,     39.5120,     39.5323,     39.5965,     39.8445,     40.0337,     39.8645,     40.6740,     41.0002,     41.2897,     41.5356,     41.6494,     41.6650,     41.6753,     46.3228,     45.7960,     41.8026,     41.8278,     41.8539,     41.9382,     42.0650,     42.4978,     42.9830,     43.3563,     44.0838,     44.4814,     44.9295,     45.1134,     45.2910,     45.3979,     45.5099,     46.9294,     47.2384,     47.4790,     48.1013,     49.8104,     41.9394,     41.9435,     41.9504,     43.0707,     43.0710,     44.0491
     122,          2.016667,     38.4193,     38.2333,     37.8140,     37.0116,     35.5790,     34.0548,     33.0427,     38.6162,     38.6472,     38.6994,     39.0510,     39.3148,     39.4443,     39.4640,     39.5269,     39.7793,     39.9859,     39.7972,     40.6497,     40.9714,     41.2589,     41.5049,     41.6212,     41.6371,     41.6473,     46.3051,     45.7857,     41.7768,     41.8023,     41.8288,     41.9151,     42.0445,     42.4828,     42.9694,     43.3424,     44.0683,     44.4663,     44.9159,     45.0994,     45.2763,     45.3829,     45.5015,     46.9142,     47.2224,     47.4625,     48.0840,     49.7921,     41.9163,     41.9205,     41.9278,     43.0681,     43.0683,     44.0458
     123,          2.033334,     38.3543,     38.1454,     37.7229,     36.9547,     35.5190,     34.0115,     32.9882,     38.5635,     38.5937,     38.6446,     38.9953,     39.2566,     39.3836,     39.4028,     39.4648,     39.7224,     39.9461,     39.7388,     40.6288,     40.9462,     41.2319,     41.4774,     41.5958,     41.6116,     41.6220,     46.2873,     45.7756,     41.7533,     41.7788,     41.8054,     41.8935,     42.0250,     42.4681,     42.9557,     43.3282,     44.0524,     44.4506,     44.9015,     45.0848,     45.2612,     45.3674,     45.4934,     46.8981,     47.2051,     47.4439,     48.0623,     49.7708,     41.8947,     41.8988,     41.9065,     43.0650,     43.0653,     44.0420
     124,          2.050000,     38.2976,     38.0664,     37.6405,     36.9027,     35.4550,     33.9627,     32.9338,     38.5158,     38.5454,     38.5951,     38.9437,     39.2036,     39.3287,     39.3475,     39.4089,     39.6731,     39.9130,     39.6882,     40.6101,     40.9235,     41.2073,     41.4519,     41.5725,     41.5883,     41.5985,     46.2671,     45.7645,     41.7311,     41.7568,     41.7837,     41.8730,     42.0063,     42.4531,     42.9413,     43.3132,     44.0354,     44.4343,     44.8864,     45.0694,     45.2451,     45.3510,     45.4850,     46.8792,     47.1855,     47.4229,     48.0384,     49.7495,     41.8743,     41.8785,     41.8865,     43.0616,     43.0618,     44.0382
     125,          2.066667,     38.2465,     37.9938,     37.5672,     36.8572,     35.3906,     33.9110,     32.8793,     38.4733,     38.5023,     38.5508,     38.8975,     39.1563,     39.2798,     39.2985,     39.3595,     39.6300,     39.8846,     39.6440,     40.5936,     40.9031,     41.1850,     41.4291,     41.5509,     41.5668,     41.5770,     46.2450,     45.7524,     41.7101,     41.7359,     41.7629,     41.8534,     41.9883,     42.4382,     42.9266,     43.2977,     44.0175,     44.4170,     44.8701,     45.0525,     45.2275,     45.3330,     45.4761,     46.8576,     47.1636,     47.3998,     48.0132,     49.7283,     41.8546,     41.8587,     41.8670,     43.0581,     43.0583,     44.0342
     126,          2.083333,     38.2029,     37.9324,     37.4997,     36.8174,     35.3284,     33.8595,     32.8266,     38.4362,     38.4646,     38.5121,     38.8567,     39.1146,     39.2369,     39.2552,     39.3160,     39.5924,     39.8599,     39.6055,     40.5792,     40.8849,     41.1647,     41.4079,     41.5308,     41.5466,     41.5568,     46.2218,     45.7396,     41.6901,     41.7159,     41.7429,     41.8343,     41.9704,     42.4228,     42.9111,     43.2812,     43.9981,     44.3981,     44.8524,     45.0343,     45.2085,     45.3135,     45.4669,     46.8336,     47.1398,     47.3752,     47.9872,     49.7070,     41.8356,     41.8398,     41.8483,     43.0540,     43.0542,     44.0302
     127,          2.100000,     38.1656,     37.8780,     37.4394,     36.7819,     35.2687,     33.8097,     32.7792,     38.4038,     38.4316,     38.4782,     38.8202,     39.0772,     39.1984,     39.2166,     39.2771,     39.5594,     39.8381,     39.5718,     40.5660,     40.8679,     41.1458,     41.3877,     41.5113,     41.5269,     41.5370,     46.1955,     45.7255,     41.6700,     41.6961,     41.7233,     41.8155,     41.9523,     42.4066,     42.8944,     43.2633,     43.9768,     44.3770,     44.8329,     45.0143,     45.1875,     45.2920,     45.4570,     46.8090,     47.1143,     47.3486,     47.9589,     49.6809,     41.8167,     41.8209,     41.8297,     43.0499,     43.0500,     44.0254
     128,          2.116667,     38.1319,     37.8308,     37.3866,     36.7509,     35.2124,     33.7630,     32.7317,     38.3753,     38.4026,     38.4483,     38.7879,     39.0441,     39.1641,     39.1821,     39.2423,     39.5302,     39.8189,     39.5419,     40.5530,     40.8515,     41.1277,     41.3681,     41.4922,     41.5078,     41.5179,     46.1683,     45.7106,     41.6509,     41.6766,     41.7036,     41.7962,     41.9337,     42.3892,     42.8762,     43.2436,     43.9539,     44.3537,     44.8116,     44.9924,     45.1646,     45.2685,     45.4468,     46.7825,     47.0869,     47.3197,     47.9274,     49.6534,     41.7974,     41.8017,     41.8107,     43.0453,     43.0454,     44.0201
     129,          2.133333,     38.1019,     37.7893,     37.3406,     36.7241,     35.1601,     33.7200,     32.6843,     38.3493,     38.3761,     38.4212,     38.7588,     39.0144,     39.1333,     39.1511,     39.2111,     39.5040,     39.8011,     39.5151,     40.5402,     40.8355,     41.1098,     41.3486,     41.4732,     41.4887,     41.4986,     46.1395,     45.6949,     41.6308,     41.6564,     41.6830,     41.7763,     41.9142,     42.3705,     42.8564,     43.2225,     43.9291,     44.3290,     44.7883,     44.9686,     45.1399,     45.2433,     45.4361,     46.7532,     47.0568,     47.2885,     47.8939,     49.6260,     41.7776,     41.7820,     41.7915,     43.0405,     43.0406,     44.0148
     130,          2.150000,     38.0751,     37.7519,     37.2996,     36.7033,     35.1128,     33.6794,     32.6368,     38.3260,     38.3524,     38.3968,     38.7322,     38.9873,     39.1052,     39.1229,     39.1826,     39.4801,     39.7844,     39.4907,     40.5278,     40.8197,     41.0920,     41.3290,     41.4537,     41.4690,     41.4789,     46.1087,     45.6781,     41.6105,     41.6358,     41.6623,     41.7556,     41.8938,     42.3508,     42.8355,     43.2000,     43.9024,     44.3025,     44.7632,     44.9427,     45.1132,     45.2162,     45.4248,     46.7212,     47.0241,     47.2551,     47.8590,     49.5985,     41.7569,     41.7612,     41.7710,     43.0354,     43.0355,     44.0093
     131,          2.166667,     38.0511,     37.7181,     37.2640,     36.6873,     35.0708,     33.6424,     32.5894,     38.3049,     38.3309,     38.3747,     38.7081,     38.9624,     39.0795,     39.0969,     39.1564,     39.4571,     39.7681,     39.4672,     40.5153,     40.8038,     41.0740,     41.3091,     41.4339,     41.4491,     41.4589,     46.0759,     45.6601,     41.5896,     41.6146,     41.6410,     41.7344,     41.8728,     42.3301,     42.8136,     43.1763,     43.8737,     44.2736,     44.7358,     44.9149,     45.0841,     45.1865,     45.4128,     46.6883,     46.9899,     47.2201,     47.8229,     49.5706,     41.7356,     41.7400,     41.7501,     43.0300,     43.0301,     44.0038
     132,          2.183333,     38.0295,     37.6877,     37.2338,     36.6736,     35.0338,     33.6095,     32.5798,     38.2857,     38.3113,     38.3545,     38.6857,     38.9391,     39.0553,     39.0725,     39.1313,     39.4344,     39.7523,     39.4444,     40.5028,     40.7878,     41.0557,     41.2889,     41.4133,     41.4283,     41.4380,     46.0418,     45.6411,     41.5677,     41.5925,     41.6185,     41.7118,     41.8502,     42.3077,     42.7895,     43.1502,     43.8424,     44.2418,     44.7064,     44.8847,     45.0527,     45.1546,     45.4003,     46.6533,     46.9547,     47.1840,     47.7880,     49.5543,     41.7131,     41.7177,     41.7283,     43.0248,     43.0249,     44.0002
     133,          2.200000,     38.0100,     37.6604,     37.2076,     36.6617,     35.0011,     33.5808,     32.5796,     38.2675,     38.2928,     38.3353,     38.6641,     38.9165,     39.0316,     39.0487,     39.1072,     39.4129,     39.7363,     39.4226,     40.4902,     40.7712,     41.0368,     41.2673,     41.3917,     41.4064,     41.4160,     46.0084,     45.6223,     41.5447,     41.5692,     41.5950,     41.6881,     41.8264,     42.2837,     42.7638,     43.1225,     43.8095,     44.2085,     44.6746,     44.8522,     45.0195,     45.1210,     45.3877,     46.6191,     46.9209,     47.1513,     47.7630,     49.5498,     41.6895,     41.6941,     41.7055,     43.0204,     43.0206,     43.9982
     134,          2.216667,     37.9919,     37.6349,     37.1837,     36.6512,     34.9718,     33.5561,     32.5794,     38.2505,     38.2754,     38.3173,     38.6434,     38.8944,     39.0085,     39.0254,     39.0834,     39.3911,     39.7205,     39.4007,     40.4771,     40.7541,     41.0172,     41.2451,     41.3691,     41.3836,     41.3930,     45.9796,     45.6052,     41.5206,     41.5447,     41.5703,     41.6633,     41.8015,     42.2588,     42.7372,     43.0939,     43.7755,     44.1737,     44.6415,     44.8188,     44.9858,     45.0873,     45.3761,     46.5901,     46.8924,     47.1243,     47.7441,     49.5445,     41.6647,     41.6697,     41.6818,     43.0168,     43.0169,     43.9963
     135,          2.233333,     37.9733,     37.6113,     37.1620,     36.6413,     34.9452,     33.5347,     32.5792,     38.2339,     38.2584,     38.2997,     38.6228,     38.8727,     38.9857,     39.0023,     39.0598,     39.3694,     39.7047,     39.3788,     40.4628,     40.7363,     40.9970,     41.2222,     41.3457,     41.3600,     41.3693,     45.9562,     45.5911,     41.4956,     41.5195,     41.5448,     41.6377,     41.7761,     42.2334,     42.7102,     43.0649,     43.7411,     44.1384,     44.6094,     44.7870,     44.9541,     45.0559,     45.3665,     46.5663,     46.8687,     47.1018,     47.7279,     49.5379,     41.6392,     41.6444,     41.6577,     43.0136,     43.0137,     43.9944
     136,          2.250000,     37.9550,     37.5882,     37.1414,     36.6320,     34.9207,     33.5162,     32.5790,     38.2173,     38.2415,     38.2822,     38.6026,     38.8512,     38.9629,     38.9793,     39.0361,     39.3476,     39.6886,     39.3568,     40.4482,     40.7181,     40.9762,     41.1987,     41.3218,     41.3359,     41.3451,     45.9368,     45.5795,     41.4703,     41.4939,     41.5191,     41.6120,     41.7507,     42.2086,     42.6842,     43.0374,     43.7095,     44.1065,     44.5798,     44.7578,     44.9257,     45.0282,     45.3586,     46.5463,     46.8485,     47.0826,     47.7131,     49.5303,     41.6135,     41.6189,     41.6334,     43.0108,     43.0109,     43.9925
     137,          2.266667,     37.9361,     37.5651,     37.1213,     36.6227,     34.8976,     33.4997,     32.5790,     38.2008,     38.2246,     38.2647,     38.5822,     38.8297,     38.9400,     38.9562,     39.0123,     39.3254,     39.6718,     39.3345,     40.4333,     40.6994,     40.9548,     41.1747,     41.2975,     41.3114,     41.3205,     45.9200,     45.5694,     41.4448,     41.4682,     41.4933,     41.5866,     41.7263,     42.1859,     42.6610,     43.0130,     43.6817,     44.0778,     44.5529,     44.7316,     44.9004,     45.0035,     45.3519,     46.5288,     46.8305,     47.0651,     47.6978,     49.5179,     41.5882,     41.5937,     41.6095,     43.0080,     43.0082,     43.9899
     138,          2.283334,     37.9173,     37.5424,     37.1016,     36.6132,     34.8753,     33.4851,     32.5790,     38.1840,     38.2075,     38.2470,     38.5617,     38.8078,     38.9167,     38.9327,     38.9883,     39.3031,     39.6550,     39.3120,     40.4188,     40.6812,     40.9339,     41.1510,     41.2736,     41.2874,     41.2964,     45.9043,     45.5602,     41.4201,     41.4434,     41.4684,     41.5624,     41.7034,     42.1656,     42.6404,     42.9914,     43.6569,     44.0518,     44.5298,     44.7088,     44.8782,     44.9818,     45.3458,     46.5124,     46.8129,     47.0475,     47.6800,     49.5030,     41.5639,     41.5696,     41.5868,     43.0053,     43.0054,     43.9870
     139,          2.300000,     37.8982,     37.5195,     37.0821,     36.6036,     34.8534,     33.4717,     32.5790,     38.1670,     38.1901,     38.2290,     38.5410,     38.7858,     38.8934,     38.9092,     38.9642,     39.2807,     39.6384,     39.2895,     40.4047,     40.6630,     40.9133,     41.1279,     41.2505,     41.2641,     41.2730,     45.8882,     45.5508,     41.3965,     41.4197,     41.4447,     41.5394,     41.6820,     42.1473,     42.6219,     42.9720,     43.6348,     44.0292,     44.5087,     44.6880,     44.8576,     44.9614,     45.3397,     46.4953,     46.7946,     47.0287,     47.6607,     49.4884,     41.5409,     41.5466,     41.5653,     43.0025,     43.0026,     43.9839
     140,          2.316667,     37.8785,     37.4971,     37.0625,     36.5940,     34.8314,     33.4592,     32.5790,     38.1498,     38.1726,     38.2110,     38.5199,     38.7633,     38.8699,     38.8855,     38.9400,     39.2582,     39.6220,     39.2668,     40.3911,     40.6455,     40.8934,     41.1056,     41.2282,     41.2418,     41.2507,     45.8710,     45.5409,     41.3740,     41.3971,     41.4221,     41.5177,     41.6622,     42.1308,     42.6051,     42.9545,     43.6147,     44.0084,     44.4885,     44.6677,     44.8375,     44.9415,     45.3333,     46.4770,     46.7757,     47.0090,     47.6406,     49.4739,     41.5192,     41.5251,     41.5451,     42.9998,     42.9999,     43.9809
     141,          2.333333,     37.8587,     37.4763,     37.0426,     36.5839,     34.8094,     33.4475,     32.5790,     38.1327,     38.1551,     38.1929,     38.4992,     38.7410,     38.8466,     38.8619,     38.9160,     39.2362,     39.6066,     39.2447,     40.3776,     40.6290,     40.8745,     41.0846,     41.2070,     41.2205,     41.2293,     45.8532,     45.5306,     41.3526,     41.3757,     41.4008,     41.4975,     41.6437,     42.1154,     42.5894,     42.9379,     43.5955,     43.9881,     44.4682,     44.6470,     44.8169,     44.9210,     45.3265,     46.4581,     46.7561,     46.9889,     47.6202,     49.4598,     41.4990,     41.5049,     41.5263,     42.9968,     42.9969,     43.9779
     142,          2.350000,     37.8384,     37.4557,     37.0226,     36.5735,     34.7867,     33.4360,     32.5790,     38.1155,     38.1376,     38.1749,     38.4786,     38.7189,     38.8236,     38.8388,     38.8924,     39.2152,     39.5916,     39.2235,     40.3642,     40.6130,     40.8564,     41.0644,     41.1868,     41.2002,     41.2090,     45.8351,     45.5199,     41.3323,     41.3553,     41.3804,     41.4779,     41.6258,     42.1002,     42.5736,     42.9211,     43.5758,     43.9670,     44.4474,     44.6261,     44.7957,     44.8998,     45.3197,     46.4388,     46.7360,     46.9684,     47.6014,     49.4519,     41.4794,     41.4855,     41.5083,     42.9941,     42.9942,     43.9758
     143,          2.366667,     37.8180,     37.4356,     37.0028,     36.5625,     34.7631,     33.4250,     32.5790,     38.0986,     38.1204,     38.1572,     38.4585,     38.6973,     38.8011,     38.8161,     38.8693,     39.1947,     39.5770,     39.2028,     40.3514,     40.5977,     40.8389,     41.0450,     41.1671,     41.1805,     41.1893,     45.8175,     45.5094,     41.3124,     41.3354,     41.3605,     41.4588,     41.6080,     42.0846,     42.5573,     42.9037,     43.5555,     43.9451,     44.4263,     44.6049,     44.7743,     44.8783,     45.3128,     46.4200,     46.7168,     46.9495,     47.5859,     49.4453,     41.4603,     41.4666,     41.4910,     42.9913,     42.9914,     43.9739
     144,          2.383333,     37.7991,     37.4154,     36.9835,     36.5515,     34.7390,     33.4140,     32.5790,     38.0815,     38.1030,     38.1394,     38.4386,     38.6761,     38.7790,     38.7939,     38.8467,     39.1745,     39.5632,     39.1825,     40.3391,     40.5827,     40.8220,     41.0261,     41.1481,     41.1613,     41.1700,     45.8016,     45.4997,     41.2931,     41.3159,     41.3411,     41.4399,     41.5905,     42.0690,     42.5408,     42.8862,     43.5351,     43.9238,     44.4051,     44.5835,     44.7528,     44.8570,     45.3064,     46.4031,     46.6994,     46.9323,     47.5720,     49.4382,     41.4415,     41.4479,     41.4740,     42.9887,     42.9887,     43.9720
     145,          2.400000,     37.7831,     37.3950,     36.9633,     36.5401,     34.7150,     33.4031,     32.5790,     38.0654,     38.0866,     38.1225,     38.4190,     38.6553,     38.7572,     38.7720,     38.8245,     39.1546,     39.5500,     39.1626,     40.3273,     40.5682,     40.8055,     41.0077,     41.1295,     41.1426,     41.1512,     45.7872,     45.4909,     41.2741,     41.2969,     41.3220,     41.4214,     41.5733,     42.0539,     42.5249,     42.8692,     43.5152,     43.9030,     44.3842,     44.5625,     44.7322,     44.8368,     45.3006,     46.3877,     46.6835,     46.9166,     47.5590,     49.4306,     41.4230,     41.4297,     41.4577,     42.9866,     42.9867,     43.9700
     146,          2.416667,     37.7671,     37.3757,     36.9439,     36.5282,     34.6904,     33.3926,     32.5790,     38.0499,     38.0708,     38.1061,     38.3999,     38.6351,     38.7360,     38.7506,     38.8027,     39.1351,     39.5373,     39.1430,     40.3156,     40.5538,     40.7892,     40.9897,     41.1112,     41.1242,     41.1328,     45.7741,     45.4829,     41.2555,     41.2782,     41.3034,     41.4034,     41.5567,     42.0393,     42.5095,     42.8529,     43.4965,     43.8834,     44.3641,     44.5424,     44.7129,     44.8179,     45.2953,     46.3736,     46.6687,     46.9018,     47.5462,     49.4226,     41.4050,     41.4119,     41.4418,     42.9843,     42.9844,     43.9682
     147,          2.433333,     37.7510,     37.3572,     36.9251,     36.5158,     34.6652,     33.3825,     32.5790,     38.0348,     38.0553,     38.0902,     38.3815,     38.6154,     38.7151,     38.7296,     38.7815,     39.1161,     39.5255,     39.1237,     40.3043,     40.5400,     40.7733,     40.9720,     41.0933,     41.1062,     41.1148,     45.7616,     45.4753,     41.2375,     41.2601,     41.2853,     41.3861,     41.5407,     42.0255,     42.4950,     42.8375,     43.4785,     43.8644,     44.3456,     44.5242,     44.6949,     44.8002,     45.2904,     46.3601,     46.6542,     46.8874,     47.5326,     49.4110,     41.3876,     41.3947,     41.4265,     42.9822,     42.9823,     43.9655
     148,          2.450000,     37.7346,     37.3393,     36.9065,     36.5032,     34.6398,     33.3729,     32.5790,     38.0198,     38.0401,     38.0745,     38.3634,     38.5961,     38.6949,     38.7093,     38.7609,     39.0978,     39.5126,     39.1054,     40.2936,     40.5266,     40.7579,     40.9548,     41.0758,     41.0887,     41.0972,     45.7492,     45.4677,     41.2198,     41.2424,     41.2676,     41.3692,     41.5254,     42.0123,     42.4812,     42.8229,     43.4617,     43.8466,     44.3286,     44.5073,     44.6780,     44.7836,     45.2856,     46.3464,     46.6393,     46.8720,     47.5158,     49.3952,     41.3708,     41.3779,     41.4115,     42.9794,     42.9795,     43.9621
     149,          2.466667,     37.7177,     37.3221,     36.8887,     36.4902,     34.6140,     33.3633,     32.5790,     38.0049,     38.0250,     38.0589,     38.3455,     38.5771,     38.6752,     38.6894,     38.7408,     39.0804,     39.5007,     39.0879,     40.2825,     40.5136,     40.7430,     40.9381,     41.0588,     41.0715,     41.0800,     45.7356,     45.4597,     41.2027,     41.2252,     41.2505,     41.3530,     41.5108,     42.0000,     42.4683,     42.8092,     43.4458,     43.8300,     44.3117,     44.4903,     44.6610,     44.7666,     45.2804,     46.3313,     46.6225,     46.8545,     47.4965,     49.3795,     41.3545,     41.3618,     41.3970,     42.9767,     42.9768,     43.9587
     150,          2.483333,     37.7005,     37.3056,     36.8710,     36.4763,     34.5883,     33.3544,     32.5790,     37.9897,     38.0096,     38.0433,     38.3281,     38.5585,     38.6560,     38.6702,     38.7214,     39.0637,     39.4893,     39.0710,     40.2713,     40.5007,     40.7284,     40.9221,     41.0423,     41.0550,     41.0635,     45.7204,     45.4507,     41.1861,     41.2086,     41.2339,     41.3372,     41.4967,     41.9881,     42.4557,     42.7957,     43.4300,     43.8132,     44.2943,     44.4725,     44.6430,     44.7485,     45.2747,     46.3144,     46.6037,     46.8351,     47.4758,     49.3642,     41.3387,     41.3460,     41.3833,     42.9739,     42.9740,     43.9552
     151,          2.500000,     37.6828,     37.2898,     36.8536,     36.4615,     34.5633,     33.3455,     32.5790,     37.9745,     37.9942,     38.0276,     38.3107,     38.5404,     38.6373,     38.6513,     38.7023,     39.0472,     39.4782,     39.0544,     40.2602,     40.4880,     40.7142,     40.9065,     41.0262,     41.0388,     41.0473,     45.7038,     45.4408,     41.1699,     41.1924,     41.2177,     41.3217,     41.4827,     41.9760,     42.4426,     42.7817,     43.4135,     43.7956,     44.2752,     44.4528,     44.6233,     44.7289,     45.2684,     46.2959,     46.5833,     46.8140,     47.4542,     49.3490,     41.3232,     41.3307,     41.3697,     42.9707,     42.9708,     43.9516
     152,          2.516667,     37.6646,     37.2745,     36.8364,     36.4452,     34.5439,     33.3359,     32.5790,     37.9593,     37.9788,     38.0120,     38.2940,     38.5227,     38.6190,     38.6329,     38.6837,     39.0312,     39.4678,     39.0384,     40.2493,     40.4757,     40.7005,     40.8914,     41.0104,     41.0230,     41.0314,     45.6861,     45.4301,     41.1540,     41.1764,     41.2017,     41.3063,     41.4686,     41.9634,     42.4290,     42.7669,     43.3958,     43.7763,     44.2540,     44.4312,     44.6017,     44.7072,     45.2616,     46.2760,     46.5621,     46.7921,     47.4320,     49.3330,     41.3079,     41.3154,     41.3562,     42.9674,     42.9674,     43.9481
     153,          2.533334,     37.6455,     37.2595,     36.8187,     36.4269,     34.5293,     33.3267,     32.5790,     37.9439,     37.9634,     37.9964,     38.2776,     38.5054,     38.6012,     38.6150,     38.6656,     39.0153,     39.4577,     39.0224,     40.2386,     40.4634,     40.6869,     40.8764,     40.9947,     41.0072,     41.0155,     45.6676,     45.4190,     41.1378,     41.1600,     41.1853,     41.2905,     41.4537,     41.9496,     42.4137,     42.7502,     43.3757,     43.7544,     44.2317,     44.4084,     44.5787,     44.6840,     45.2545,     46.2553,     46.5398,     46.7690,     47.4088,     49.3166,     41.2921,     41.2997,     41.3425,     42.9640,     42.9640,     43.9444
